Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_survivalprob_true,avg_survivalprob_rando,avg_Res
29820,7,495,505,1000,0.814358,1.18884,10,0.797983,0.181833,2.0202,7.58384,0.210694,0.165661,0.98647
29830,7,498,502,1000,0.817013,1.18912,10,0.811883,0.18235,2.00803,7.6004,0.209173,0.166291,0.993126
29840,7,492,508,1000,0.819038,1.18826,10,0.808083,0.178089,2.03252,7.81911,0.209308,0.160989,0.999368
29850,7,507,493,1000,0.822768,1.19264,10,0.823685,0.177929,1.97239,7.61736,0.205432,0.161753,0.999419
29860,7,512,488,1000,0.821162,1.18324,10,0.817506,0.179284,1.95312,7.48438,0.209781,0.161886,0.994353
29870,7,498,502,1000,0.822218,1.1828,10,0.816734,0.176564,2.00803,7.54016,0.202958,0.160951,0.994803
29880,7,499,501,1000,0.820146,1.18214,10,0.819568,0.178389,2.00401,8.25852,0.204518,0.162522,0.986678
29890,7,517,483,1000,0.820754,1.18199,10,0.805907,0.176579,1.93424,7.36364,0.204025,0.161007,0.996382
29900,7,495,505,1000,0.820109,1.17398,10,0.799331,0.176788,2.0202,7.6303,0.207469,0.161326,0.980467
29910,7,514,486,1000,0.822753,1.17576,10,0.818299,0.174503,1.94553,7.89494,0.20119,0.159455,1.0001
29920,7,517,483,1000,0.819224,1.16867,10,0.812509,0.179343,1.93424,7.89362,0.205209,0.163632,0.994322
29930,7,484,516,1000,0.822055,1.16962,10,0.813397,0.176336,2.06612,7.85537,0.20427,0.15995,1.00551
29940,7,522,478,1000,0.820645,1.16126,10,0.812534,0.177104,1.91571,7.15517,0.206483,0.162063,0.993522
29950,7,497,503,1000,0.817465,1.16109,10,0.809646,0.180676,2.01207,7.72636,0.204139,0.163586,0.997081
29960,7,501,499,1000,0.819624,1.1545,10,0.839144,0.184773,1.99601,7.27944,0.208627,0.16722,1.01513
29970,7,512,488,1000,0.823217,1.15481,10,0.811457,0.175305,1.95312,7.68555,0.203806,0.158381,0.9891
29980,7,496,504,1000,0.818517,1.15612,10,0.814364,0.179646,2.01613,8.00605,0.207591,0.163272,1.00004
29990,7,504,496,1000,0.820437,1.16953,10,0.826592,0.181116,1.98413,7.625,0.206477,0.163963,1.01745
30000,7,485,515,1000,0.823469,1.17771,10,0.821632,0.175027,2.06186,8,0.202469,0.1587,1.00012
30010,7,494,506,1000,0.822692,1.18301,10,0.83281,0.178667,2.02429,8.2004,0.205171,0.162638,1.01367
30020,7,489,511,1000,0.824395,1.1821,10,0.819315,0.174653,2.04499,7.84458,0.203998,0.159669,1.00361
30030,7,483,517,1000,0.823845,1.17371,10,0.820423,0.175288,2.07039,8.41408,0.203882,0.159538,0.9935
30040,7,499,501,1000,0.824087,1.17993,10,0.833378,0.17871,2.00401,7.1022,0.210535,0.162947,1.01791
30050,7,502,498,1000,0.824706,1.17757,10,0.811658,0.173378,1.99203,8.12151,0.204052,0.15773,0.997736
30060,7,475,525,1000,0.823959,1.17717,10,0.831672,0.177217,2.10526,7.94526,0.205905,0.16101,0.994666
30070,7,482,518,1000,0.826237,1.18136,10,0.826733,0.173939,2.07469,8.35062,0.204061,0.159224,0.996674
30080,7,475,525,1000,0.824244,1.18246,10,0.820677,0.174734,2.10526,8.05895,0.205809,0.159138,1.00923
30090,7,507,493,1000,0.825304,1.18234,10,0.822821,0.173632,1.97239,8.23471,0.201319,0.157556,0.993028
30100,7,507,493,1000,0.826706,1.17806,10,0.819692,0.171582,1.97239,7.71795,0.203227,0.157017,0.991765
30110,7,535,465,1000,0.825364,1.18051,10,0.825086,0.174584,1.86916,6.97757,0.206391,0.159331,1.00229
30120,7,483,517,1000,0.825887,1.17899,10,0.827601,0.174201,2.07039,8.17391,0.204442,0.158327,0.996111
30130,7,513,487,1000,0.824656,1.18294,10,0.835574,0.177966,1.94932,7.26511,0.207741,0.161253,0.99798
30140,7,523,477,1000,0.824308,1.18344,10,0.814287,0.17347,1.91205,7.40344,0.205632,0.158274,0.993231
30150,7,493,507,1000,0.827163,1.18348,10,0.831566,0.173832,2.0284,7.79108,0.202935,0.158463,0.995974
30160,7,508,492,1000,0.825695,1.17961,10,0.825404,0.173695,1.9685,7.61417,0.201356,0.158145,1.01221
30170,7,518,482,1000,0.826678,1.17848,10,0.821547,0.172229,1.9305,7.72973,0.203549,0.15678,0.999923
30180,7,478,522,1000,0.827295,1.17601,10,0.861572,0.179244,2.09205,8.73431,0.204514,0.162781,1.02125
30190,7,482,518,1000,0.823982,1.1789,10,0.807261,0.172792,2.07469,8.38797,0.203183,0.157415,0.984292
30200,7,486,514,1000,0.829496,1.17939,10,0.836794,0.172713,2.05761,8.57819,0.202162,0.158369,1.01165
30210,7,487,513,1000,0.829957,1.17229,10,0.823285,0.168467,2.05339,8.26283,0.197638,0.154128,0.990644
30220,7,516,484,1000,0.822197,1.16645,10,0.83975,0.181869,1.93798,7.37209,0.210352,0.164916,1.01692
30230,7,504,496,1000,0.817786,1.165,10,0.836349,0.186036,1.98413,7.30952,0.21208,0.167119,1.00857
30240,7,491,509,1000,0.822878,1.16743,10,0.828671,0.177287,2.03666,7.59063,0.205478,0.161237,1.00279
30250,7,504,496,1000,0.818632,1.17422,10,0.813917,0.180339,1.98413,7.34325,0.21043,0.164198,0.999755
30260,7,483,517,1000,0.822442,1.17045,10,0.834595,0.179908,2.07039,7.36646,0.209126,0.164022,1.00338
30270,7,503,497,1000,0.824446,1.1695,10,0.838063,0.177525,1.98807,7.89662,0.205302,0.161095,1.00673
30280,7,492,508,1000,0.826063,1.17711,10,0.822602,0.174008,2.03252,7.5874,0.202809,0.158867,0.999408
30290,7,509,491,1000,0.829105,1.17845,10,0.84984,0.175597,1.96464,7.66012,0.202419,0.158962,1.02108
30300,7,495,505,1000,0.828204,1.17563,10,0.823534,0.170888,2.0202,8.60404,0.201059,0.156955,0.990254
30310,7,488,512,1000,0.830253,1.17834,10,0.821252,0.16821,2.04918,8.35246,0.198775,0.153632,0.993854
30320,7,467,533,1000,0.827669,1.18473,10,0.832176,0.173547,2.14133,8.04069,0.201445,0.158663,1.00262
30330,7,500,500,1000,0.828889,1.19031,10,0.82955,0.171497,2,8.252,0.200878,0.156875,0.99725
30340,7,478,522,1000,0.825442,1.17377,10,0.829404,0.175143,2.09205,8.36192,0.200035,0.158843,1.00589
30350,7,512,488,1000,0.822424,1.18309,10,0.810799,0.175692,1.95312,7.96875,0.204334,0.161247,0.986512
30360,7,505,495,1000,0.823107,1.1733,10,0.815515,0.174844,1.9802,7.89307,0.201712,0.159891,0.992586
30370,7,491,509,1000,0.824101,1.15498,10,0.820905,0.175521,2.03666,8.1833,0.202365,0.15955,0.993652
30380,7,495,505,1000,0.823431,1.15471,10,0.836893,0.179061,2.0202,8.16566,0.204772,0.162147,1.01143
30390,7,496,504,1000,0.824028,1.16247,10,0.815675,0.175616,2.01613,7.78831,0.202268,0.159555,0.997705
30400,7,492,508,1000,0.82633,1.14261,10,0.817166,0.171518,2.03252,8.38008,0.200617,0.156384,0.990631
30410,7,525,475,1000,0.826184,1.14394,10,0.834902,0.17527,1.90476,7.69905,0.201513,0.159358,1.00209
30420,7,530,470,1000,0.826507,1.13565,10,0.821425,0.172373,1.88679,7.7,0.195384,0.156653,0.990057
30430,7,504,496,1000,0.824896,1.14523,10,0.821352,0.173454,1.98413,7.83929,0.201093,0.158974,1
30440,7,514,486,1000,0.828114,1.15151,10,0.808969,0.168884,1.94553,7.54864,0.19846,0.152995,0.977116
30450,7,481,519,1000,0.829055,1.14832,10,0.831803,0.172602,2.079,8.45114,0.198941,0.157933,0.998997
30460,7,500,500,1000,0.827399,1.14095,10,0.822808,0.171301,2,7.508,0.200531,0.156081,1.01152
30470,7,472,528,1000,0.825484,1.15167,10,0.815778,0.172022,2.11864,8.28178,0.199909,0.157585,0.995922
30480,7,507,493,1000,0.82188,1.14362,10,0.806061,0.174581,1.97239,8.03156,0.204045,0.15912,0.985608
30490,7,480,520,1000,0.824265,1.15053,10,0.811709,0.172508,2.08333,8.48333,0.200695,0.157169,0.995371
30500,7,492,508,1000,0.822745,1.14521,10,0.824555,0.177939,2.03252,7.59756,0.204512,0.161327,0.999843
30510,7,493,507,1000,0.81963,1.14364,10,0.805901,0.177189,2.0284,7.59026,0.204463,0.161583,0.986446
30520,7,498,502,1000,0.814007,1.15143,10,0.828111,0.189073,2.00803,7.44779,0.216862,0.171341,1.0131
30530,7,498,502,1000,0.811357,1.15001,10,0.821703,0.190623,2.00803,7.18474,0.218946,0.171331,1.00855
30540,7,507,493,1000,0.812279,1.14703,10,0.796783,0.183246,1.97239,7.42406,0.21236,0.166067,0.998658
30550,7,512,488,1000,0.810245,1.14245,10,0.80812,0.187933,1.95312,6.93945,0.217646,0.170121,1.00636
30560,7,491,509,1000,0.805143,1.13807,10,0.808184,0.1968,2.03666,7.00815,0.223316,0.178282,0.997269
30570,7,498,502,1000,0.805116,1.12433,10,0.810349,0.195949,2.00803,6.96185,0.223176,0.176498,0.995971
30580,7,492,508,1000,0.804476,1.11415,10,0.823988,0.200024,2.03252,7.11179,0.222711,0.179942,1.01733
30590,7,496,504,1000,0.802144,1.11894,10,0.801564,0.198683,2.01613,7.09274,0.226866,0.177655,0.989596
30600,7,524,476,1000,0.802959,1.11926,10,0.818397,0.201219,1.9084,6.58206,0.22489,0.181046,1.00688
30610,7,452,548,1000,0.804529,1.11044,10,0.788138,0.191477,2.21239,7.79867,0.221837,0.173489,0.98495
30620,7,506,494,1000,0.803477,1.10861,10,0.792522,0.192872,1.97628,6.60277,0.222347,0.173906,0.985877
30630,7,487,513,1000,0.801434,1.11542,10,0.807325,0.199171,2.05339,7.22177,0.226947,0.178834,1.00215
30640,7,486,514,1000,0.800624,1.10796,10,0.811635,0.202613,2.05761,6.80864,0.228396,0.182705,0.998496
30650,7,495,505,1000,0.797132,1.11904,10,0.790332,0.20029,2.0202,6.90909,0.226481,0.180607,1.00156
30660,7,514,486,1000,0.792693,1.11933,10,0.777968,0.203792,1.94553,6.39494,0.232978,0.182218,0.986215
30670,7,511,489,1000,0.795427,1.1186,10,0.786993,0.201946,1.95695,6.36399,0.232056,0.179585,0.997659
30680,7,500,500,1000,0.79617,1.11002,10,0.783045,0.200535,2,6.858,0.232607,0.179528,0.987484
30690,7,489,511,1000,0.789973,1.10519,10,0.794807,0.210732,2.04499,6.74029,0.238304,0.188349,1.00431
30700,7,521,479,1000,0.789307,1.10485,10,0.777763,0.206963,1.91939,6.36276,0.235117,0.184619,0.994118
30710,7,509,491,1000,0.79307,1.0917,10,0.790547,0.206541,1.96464,6.23183,0.234276,0.184473,1.01691
30720,7,483,517,1000,0.794836,1.09651,10,0.790141,0.20312,2.07039,6.56108,0.234444,0.183406,0.986823
30730,7,498,502,1000,0.796659,1.096,10,0.798621,0.203566,2.00803,6.9498,0.231581,0.182633,1.00252
30740,7,516,484,1000,0.795555,1.09487,10,0.806085,0.205783,1.93798,6.52907,0.233634,0.18503,1.00396
30750,7,473,527,1000,0.792249,1.09616,10,0.787154,0.205674,2.11416,7,0.234575,0.184689,0.991395
30760,7,495,505,1000,0.792649,1.10238,10,0.797459,0.208695,2.0202,6.50909,0.235864,0.187483,1.00623
30770,7,510,490,1000,0.790648,1.09529,10,0.778904,0.207163,1.96078,6.27255,0.237689,0.185287,0.99918
30780,7,489,511,1000,0.788425,1.09814,10,0.769868,0.207088,2.04499,6.78323,0.238027,0.185715,0.985694
30790,7,485,515,1000,0.789095,1.10024,10,0.810918,0.215929,2.06186,6.5732,0.238871,0.19126,1.01458
30800,7,502,498,1000,0.7863,1.09882,10,0.796528,0.21797,1.99203,6.18526,0.241897,0.195119,1.00736
30810,7,507,493,1000,0.786008,1.09112,10,0.790795,0.214534,1.97239,5.85602,0.238334,0.191128,0.999058
30820,7,558,442,1000,0.786535,1.09115,10,0.789151,0.215724,1.79211,5.62545,0.243877,0.192777,0.996073
30830,7,461,539,1000,0.790025,1.0935,10,0.786851,0.208769,2.1692,7.10412,0.239678,0.186181,1.00567
30840,7,524,476,1000,0.791851,1.09188,10,0.780035,0.203307,1.9084,6.25,0.232493,0.182277,0.988962
30850,7,488,512,1000,0.791326,1.09381,10,0.78958,0.210194,2.04918,6.66189,0.241426,0.187242,0.992022
30860,7,499,501,1000,0.786658,1.09377,10,0.778004,0.211987,2.00401,6.14028,0.242499,0.189651,1.00235
30870,7,473,527,1000,0.786225,1.08949,10,0.783715,0.212452,2.11416,6.63636,0.240009,0.190408,0.98355
30880,7,497,503,1000,0.786828,1.08827,10,0.786678,0.213337,2.01207,6.61569,0.240371,0.189746,0.993189
30890,7,498,502,1000,0.787226,1.09163,10,0.787134,0.213428,2.00803,6.15863,0.244712,0.190599,1.00225
30900,7,485,515,1000,0.787082,1.10133,10,0.799646,0.216414,2.06186,6.05361,0.245185,0.194653,0.996214
30910,7,492,508,1000,0.784812,1.10913,10,0.770078,0.210722,2.03252,6.4248,0.246191,0.18779,0.987273
30920,7,512,488,1000,0.787329,1.10964,10,0.79905,0.214614,1.95312,5.95312,0.242721,0.191262,1.01519
30930,7,506,494,1000,0.783952,1.11454,10,0.80278,0.221555,1.97628,5.74704,0.250847,0.19685,1.00578
30940,7,497,503,1000,0.784497,1.12696,10,0.784354,0.216465,2.01207,6.54125,0.245851,0.193123,1.00315
30950,7,510,490,1000,0.784952,1.12932,10,0.779729,0.213342,1.96078,5.91176,0.242685,0.189857,1.00666
30960,7,494,506,1000,0.783306,1.12947,10,0.779071,0.215634,2.02429,5.74291,0.247517,0.19114,1.00515
30970,7,482,518,1000,0.786552,1.12449,10,0.795927,0.215672,2.07469,6.9834,0.239623,0.193158,1.01539
30980,7,518,482,1000,0.789922,1.12038,10,0.798982,0.213568,1.9305,6.07143,0.241369,0.190947,1.00201
30990,7,514,486,1000,0.791113,1.11682,10,0.800796,0.210066,1.94553,6.2393,0.234537,0.188122,0.994113
31000,7,512,488,1000,0.793575,1.1244,10,0.793838,0.205825,1.95312,6.24609,0.235172,0.18459,0.996435
31010,7,471,529,1000,0.792069,1.12917,10,0.798559,0.208316,2.12314,6.78556,0.233726,0.187461,0.996494
31020,7,489,511,1000,0.790335,1.13393,10,0.79628,0.210333,2.04499,6.63599,0.238523,0.188101,1.00403
31030,7,515,485,1000,0.78709,1.13684,10,0.787667,0.213422,1.94175,5.92233,0.242583,0.190067,1.00165
31040,7,515,485,1000,0.7871,1.1395,10,0.787546,0.212461,1.94175,6.26408,0.24128,0.191518,0.987475
31050,7,512,488,1000,0.787644,1.14536,10,0.780249,0.209323,1.95312,6.69727,0.237378,0.186022,1.00153
31060,7,486,514,1000,0.789574,1.13777,10,0.792314,0.212008,2.05761,6.35597,0.242149,0.189469,1.0014
31070,7,511,489,1000,0.788278,1.13288,10,0.78344,0.210615,1.95695,6.29941,0.240872,0.187236,0.994838
31080,7,497,503,1000,0.786567,1.12105,10,0.778286,0.212717,2.01207,6.6499,0.243865,0.190468,1.0003
31090,7,496,504,1000,0.78745,1.11643,10,0.782733,0.212421,2.01613,6.12097,0.237731,0.191014,1.00571
31100,7,511,489,1000,0.788723,1.11025,10,0.763704,0.205672,1.95695,6.43836,0.240394,0.185351,0.984418
31110,7,520,480,1000,0.788726,1.11745,10,0.770986,0.206767,1.92308,5.87308,0.241753,0.185599,1.00093
31120,7,497,503,1000,0.790088,1.12111,10,0.77534,0.206135,2.01207,6.70221,0.238786,0.184379,0.98656
31130,7,483,517,1000,0.788741,1.12389,10,0.792865,0.211793,2.07039,6.50518,0.239592,0.189207,1.00029
31140,7,494,506,1000,0.788082,1.12109,10,0.787551,0.210876,2.02429,6.72874,0.242129,0.189502,0.992543
31150,7,514,486,1000,0.786476,1.12667,10,0.772745,0.209762,1.94553,6.40661,0.240241,0.187046,0.984818
31160,7,481,519,1000,0.786171,1.12638,10,0.779484,0.212375,2.079,6.33888,0.240185,0.189864,0.986279
31170,7,515,485,1000,0.786749,1.12573,10,0.79766,0.21704,1.94175,6.20388,0.245213,0.194176,1.00614
31180,7,522,478,1000,0.791759,1.12162,10,0.778051,0.203425,1.91571,6.28927,0.236634,0.184196,0.988797
31190,7,521,479,1000,0.791306,1.11946,10,0.796037,0.210112,1.91939,6.15547,0.241704,0.188102,1.0072
31200,7,505,495,1000,0.792124,1.12698,10,0.804657,0.213507,1.9802,5.98614,0.241249,0.189562,1.00737
31210,7,501,499,1000,0.790173,1.12955,10,0.794996,0.209587,1.99601,6.24551,0.235663,0.188027,0.999277
31220,7,498,502,1000,0.789666,1.12223,10,0.778086,0.206187,2.00803,6.8755,0.238915,0.184318,0.997984
31230,7,507,493,1000,0.79316,1.12801,10,0.783082,0.203704,1.97239,6.37475,0.235551,0.183127,0.995318
31240,7,484,516,1000,0.793845,1.12836,10,0.79683,0.207347,2.06612,6.71281,0.237363,0.186026,0.998891
31250,7,519,481,1000,0.795021,1.10933,10,0.786954,0.202123,1.92678,6.33526,0.233775,0.180841,0.995762
31260,7,499,501,1000,0.79498,1.10762,10,0.814814,0.210505,2.00401,6.37675,0.236892,0.188446,1.0168
31270,7,492,508,1000,0.79624,1.10583,10,0.784243,0.200461,2.03252,6.8252,0.23273,0.180059,0.99772
31280,7,493,507,1000,0.794444,1.11079,10,0.801784,0.207032,2.0284,6.53955,0.234769,0.185885,0.997858
31290,7,484,516,1000,0.799586,1.11186,10,0.812001,0.20428,2.06612,7.20868,0.232201,0.182398,1.01023
31300,7,473,527,1000,0.797274,1.10658,10,0.796235,0.201653,2.11416,6.72939,0.230496,0.180938,1.00057
31310,7,525,475,1000,0.797788,1.10934,10,0.79303,0.200662,1.90476,6.52571,0.229369,0.179446,0.987369
31320,7,525,475,1000,0.797074,1.0951,10,0.811026,0.205797,1.90476,6.33905,0.23439,0.184206,1.0133
31330,7,483,517,1000,0.791809,1.08734,10,0.801199,0.210783,2.07039,6.67081,0.237906,0.188507,1.00727
31340,7,526,474,1000,0.789848,1.09231,10,0.806833,0.215651,1.90114,6.15019,0.240099,0.193267,1.00776
31350,7,509,491,1000,0.789237,1.10502,10,0.795968,0.214171,1.96464,6.14735,0.23879,0.192242,0.999029
31360,7,498,502,1000,0.789436,1.10649,10,0.781422,0.208817,2.00803,6.35944,0.240947,0.186979,1.00756
31370,7,504,496,1000,0.789648,1.11735,10,0.790911,0.209767,1.98413,6.53968,0.23628,0.188465,1.00669
31380,7,502,498,1000,0.791195,1.11844,10,0.791316,0.209286,1.99203,6.69323,0.236404,0.188037,1.01628
31390,7,517,483,1000,0.790425,1.12071,10,0.792595,0.209273,1.93424,6.28627,0.234797,0.185502,1.00456
31400,7,495,505,1000,0.793239,1.12068,10,0.790455,0.20522,2.0202,7.13939,0.232567,0.183938,0.989394
31410,7,492,508,1000,0.792995,1.13136,10,0.800095,0.208427,2.03252,6.67276,0.236582,0.184954,1.00256
31420,7,503,497,1000,0.791732,1.13133,10,0.802881,0.211048,1.98807,6.52883,0.237543,0.186638,1.01412
31430,7,510,490,1000,0.796391,1.13019,10,0.796013,0.203341,1.96078,6.53333,0.231875,0.182149,1.00506
31440,7,519,481,1000,0.798313,1.12737,10,0.820368,0.206275,1.92678,6.43545,0.232337,0.185002,1.0158
31450,7,508,492,1000,0.79715,1.12338,10,0.79321,0.20235,1.9685,6.43701,0.231375,0.181731,0.995271
31460,7,504,496,1000,0.79667,1.12784,10,0.785815,0.201698,1.98413,6.12103,0.232496,0.180397,1.00066
31470,7,470,530,1000,0.796489,1.14397,10,0.800437,0.204774,2.12766,7.08085,0.233184,0.182422,1.00577
31480,7,514,486,1000,0.798941,1.14691,10,0.788391,0.199867,1.94553,6.32685,0.228485,0.1796,1.00937
31490,7,508,492,1000,0.805358,1.15052,10,0.808246,0.193058,1.9685,6.93898,0.221002,0.174994,1.00205
31500,7,502,498,1000,0.808725,1.15543,10,0.80951,0.190048,1.99203,6.77689,0.215374,0.171634,0.99991
31510,7,499,501,1000,0.811856,1.1603,10,0.800405,0.181936,2.00401,7.3988,0.2078,0.165571,0.990953
31520,7,500,500,1000,0.811601,1.15723,10,0.825202,0.193121,2,7.374,0.217704,0.174032,1.02175
31530,7,477,523,1000,0.810011,1.14977,10,0.795442,0.186842,2.09644,7.44444,0.216391,0.168515,1.00282
31540,7,513,487,1000,0.811808,1.14967,10,0.809402,0.188478,1.94932,7.41715,0.218652,0.170368,0.998362
31550,7,501,499,1000,0.810963,1.14791,10,0.821754,0.191687,1.99601,7.72056,0.218021,0.173123,1.00293
31560,7,466,534,1000,0.813108,1.14999,10,0.805686,0.1859,2.14592,8.11373,0.215242,0.167484,0.993773
31570,7,525,475,1000,0.81723,1.14643,10,0.829345,0.186261,1.90476,6.84762,0.21664,0.168131,1.00437
31580,7,520,480,1000,0.815361,1.15114,10,0.823536,0.185734,1.92308,7.61538,0.213657,0.167231,1.01258
31590,7,504,496,1000,0.812745,1.14664,10,0.806472,0.186966,1.98413,6.82937,0.220506,0.169256,0.996792
31600,7,515,485,1000,0.809553,1.14401,10,0.83,0.194765,1.94175,7.00194,0.220135,0.174602,1.01314
31610,7,514,486,1000,0.813036,1.13013,10,0.818719,0.188873,1.94553,6.83268,0.216412,0.169873,1.00899
31620,7,484,516,1000,0.812505,1.12802,10,0.818356,0.189446,2.06612,7.35124,0.216469,0.169858,0.997946
31630,7,498,502,1000,0.808289,1.12014,10,0.816048,0.193447,2.00803,7.52008,0.218968,0.175197,1.00642
31640,7,517,483,1000,0.808954,1.12096,10,0.810994,0.192079,1.93424,6.6383,0.221093,0.173439,0.995438
31650,7,470,530,1000,0.806547,1.11807,10,0.815352,0.194605,2.12766,7.05106,0.221626,0.174898,1.00287
31660,7,491,509,1000,0.8041,1.1196,10,0.796763,0.194086,2.03666,7.24033,0.226096,0.175318,0.992248
31670,7,468,532,1000,0.800139,1.1181,10,0.798671,0.19889,2.13675,7.63462,0.22848,0.179367,0.992716
31680,7,471,529,1000,0.802775,1.11483,10,0.806629,0.198016,2.12314,7.10403,0.225848,0.178242,1.0021
31690,7,495,505,1000,0.803292,1.11889,10,0.805891,0.197963,2.0202,7.13737,0.225029,0.177543,1.00481
31700,7,523,477,1000,0.802047,1.11734,10,0.810515,0.199323,1.91205,5.95029,0.230311,0.179337,1.00348
31710,7,507,493,1000,0.800637,1.12224,10,0.785216,0.195915,1.97239,6.92308,0.229313,0.175635,0.983712
31720,7,493,507,1000,0.797323,1.11888,10,0.801857,0.204358,2.0284,7.19878,0.234291,0.183916,0.987349
31730,7,495,505,1000,0.799319,1.11181,10,0.792046,0.197585,2.0202,6.94949,0.226732,0.17905,0.994282
31740,7,480,520,1000,0.798455,1.1078,10,0.783323,0.197341,2.08333,7.14375,0.224282,0.178622,0.989955
31750,7,486,514,1000,0.79281,1.11154,10,0.793814,0.208172,2.05761,6.95473,0.234831,0.186288,1.00081
31760,7,505,495,1000,0.786689,1.11864,10,0.793454,0.214713,1.9802,5.94653,0.238001,0.193225,1.00745
31770,7,503,497,1000,0.786517,1.11184,10,0.786517,0.212842,1.98807,6.69583,0.240549,0.189128,0.997755
31780,7,494,506,1000,0.789103,1.11485,10,0.793003,0.211932,2.02429,6.38259,0.238025,0.188065,0.997557
31790,7,496,504,1000,0.78758,1.12158,10,0.788776,0.213168,2.01613,6.35081,0.240897,0.189623,1.00206
31800,7,499,501,1000,0.787786,1.12169,10,0.770009,0.206603,2.00401,6.26854,0.235889,0.184687,0.985768
31810,7,503,497,1000,0.785939,1.11526,10,0.802236,0.219211,1.98807,6.37376,0.246641,0.195252,1.00852
31820,7,514,486,1000,0.7843,1.11852,10,0.785688,0.216959,1.94553,5.87549,0.245131,0.193715,1.00467
31830,7,500,500,1000,0.782277,1.11495,10,0.776121,0.216383,2,6.466,0.244606,0.193523,0.980984
31840,7,472,528,1000,0.7804,1.12074,10,0.775357,0.218666,2.11864,6.54873,0.244346,0.193056,1.00669
31850,7,493,507,1000,0.780717,1.11487,10,0.76874,0.215164,2.0284,6.63083,0.24542,0.191471,0.999739
31860,7,478,522,1000,0.780702,1.1078,10,0.786315,0.221502,2.09205,6.50837,0.247322,0.196701,0.998107
31870,7,504,496,1000,0.779128,1.10401,10,0.7613,0.215846,1.98413,6.01587,0.250893,0.193616,0.978918
31880,7,498,502,1000,0.778536,1.10475,10,0.77503,0.220596,2.00803,6.09639,0.251217,0.196461,1.00216
31890,7,514,486,1000,0.781222,1.10362,10,0.779053,0.217706,1.94553,6.3249,0.247483,0.193441,0.994595
31900,7,506,494,1000,0.783742,1.10016,10,0.786013,0.216847,1.97628,6.10277,0.246902,0.194909,1.01663
31910,7,485,515,1000,0.784307,1.09768,10,0.791507,0.217636,2.06186,6.06186,0.246174,0.195877,1.00661
