Time,Rep,PopSizeF,PopSizeM,PopSize,Sex,p,chi,tau,t,gamma,surviving_offspring_nr,dead_offspring_nr,Res,NrRejections,NrMatings
10000,7,505,495,1000,1,0.669687,10,0.465839,20033,20033,1,0,0.733251,0,1
10000,7,505,495,1000,1,0.590925,10,0.443845,20033,20033,0,0,1.05268,0,0
10000,7,505,495,1000,1,0.608106,10,0.44722,20033,20033,2,2,0.625485,0,4
10000,7,505,495,1000,1,0.713972,10,0.44722,20033,20033,3,2,0.804268,0,5
10000,7,505,495,1000,1,0.634443,10,0.510202,20033,20033,3,2,1.46652,0,5
10000,7,505,495,1000,1,0.677655,10,0.487633,20033,20033,1,6,0.995051,0,7
10000,7,505,495,1000,1,0.704726,10,0.485833,20033,20033,1,2,0.509239,0,3
10000,7,505,495,1000,1,0.672226,10,0.482412,20033,20033,6,6,0.668675,0,12
10000,7,505,495,1000,1,0.619322,10,0.487633,20033,20033,3,3,0.864745,0,6
10000,7,505,495,1000,1,0.669687,10,0.485833,20033,20033,4,1,0.591511,0,5
10000,7,505,495,1000,1,0.704726,10,0.487633,20033,20033,2,1,0.759982,0,3
10000,7,505,495,1000,1,0.634721,10,0.44722,20033,20033,2,2,1.45504,0,4
10000,7,505,495,1000,1,0.580406,10,0.487633,20033,20033,2,0,1.3211,0,2
10000,7,505,495,1000,1,0.677655,10,0.44853,20033,20033,2,1,1.18704,0,3
10000,7,505,495,1000,1,0.677409,10,0.465839,20033,20033,2,1,1.19791,0,3
10000,7,505,495,1000,1,0.672226,10,0.465839,20033,20033,3,4,0.559459,0,7
10000,7,505,495,1000,1,0.482284,10,0.414594,20033,20033,2,2,0.604318,0,4
10000,7,505,495,1000,1,0.580406,10,0.465839,20033,20033,0,4,0.573712,0,4
10000,7,505,495,1000,1,0.617124,10,0.433958,20033,20033,2,3,1.35447,0,5
10000,7,505,495,1000,1,0.64553,10,0.475492,20033,20033,2,1,0.940487,0,3
10000,7,505,495,1000,1,0.630386,10,0.443845,20033,20033,1,3,0.985102,0,4
10000,7,505,495,1000,1,0.620251,10,0.509869,20033,20033,3,3,0.624948,0,6
10000,7,505,495,1000,1,0.704529,10,0.465839,20033,20033,3,6,1.27827,0,9
10000,7,505,495,1000,1,0.760789,10,0.428042,20033,20033,3,3,0.523462,0,6
10000,7,505,495,1000,1,0.552358,10,0.483291,20033,20033,4,3,1.02724,0,7
10000,7,505,495,1000,1,0.439652,10,0.44722,20033,20033,2,0,1.38232,0,2
10000,7,505,495,1000,1,0.704529,10,0.465839,20033,20033,2,5,0.655498,0,7
10000,7,505,495,1000,1,0.761819,10,0.43609,20033,20033,0,5,0.969566,0,5
10000,7,505,495,1000,1,0.580406,10,0.487633,20033,20033,0,2,1.01175,0,2
10000,7,505,495,1000,1,0.677655,10,0.443845,20033,20033,1,2,1.38587,0,3
10000,7,505,495,1000,1,0.620251,10,0.483291,20033,20033,1,1,1.48908,0,2
10000,7,505,495,1000,1,0.620251,10,0.443845,20033,20033,1,4,1.44144,0,5
10000,7,505,495,1000,1,0.56534,10,0.44722,20033,20033,4,0,0.680359,0,4
10000,7,505,495,1000,1,0.619322,10,0.465839,20033,20033,1,1,1.23503,0,2
10000,7,505,495,1000,1,0.744645,10,0.465839,20033,20033,1,4,0.986816,0,5
10000,7,505,495,1000,1,0.608106,10,0.443845,20033,20033,1,4,0.97158,0,5
10000,7,505,495,1000,1,0.57116,10,0.4279,20033,20033,0,2,0.897749,0,2
10000,7,505,495,1000,1,0.677655,10,0.465839,20033,20033,2,4,1.40618,0,6
10000,7,505,495,1000,1,0.56534,10,0.44722,20033,20033,0,2,0.508491,0,2
10000,7,505,495,1000,1,0.550956,10,0.465839,20033,20033,5,2,1.30848,0,7
10000,7,505,495,1000,1,0.439652,10,0.504709,20033,20033,3,3,0.984049,0,6
10000,7,505,495,1000,1,0.580406,10,0.465839,20033,20033,0,2,0.654744,0,2
10000,7,505,495,1000,1,0.608106,10,0.450626,20033,20033,1,0,1.19602,0,1
10000,7,505,495,1000,1,0.704726,10,0.509869,20033,20033,1,5,0.666193,0,6
10000,7,505,495,1000,1,0.672226,10,0.509869,20033,20033,1,3,0.81128,0,4
10000,7,505,495,1000,1,0.634721,10,0.543154,20033,20033,4,3,1.11054,0,7
10000,7,505,495,1000,1,0.672226,10,0.465839,20033,20033,0,4,0.694149,0,4
10000,7,505,495,1000,1,0.677655,10,0.428042,20033,20033,0,0,0.599812,0,0
10000,7,505,495,1000,1,0.677655,10,0.443614,20033,20033,1,4,1.05412,0,5
10000,7,505,495,1000,1,0.713972,10,0.504037,20033,20033,0,3,1.0001,0,3
10000,7,505,495,1000,1,0.57116,10,0.487633,20033,20033,2,1,0.77119,0,3
10000,7,505,495,1000,1,0.672226,10,0.433958,20033,20033,3,3,1.15153,0,6
10000,7,505,495,1000,1,0.713972,10,0.495611,20033,20033,1,1,0.589741,0,2
10000,7,505,495,1000,1,0.677655,10,0.465839,20033,20033,4,4,0.501063,0,8
10000,7,505,495,1000,1,0.630386,10,0.443614,20033,20033,3,3,0.801887,0,6
10000,7,505,495,1000,1,0.64155,10,0.443845,20033,20033,4,1,0.544505,0,5
10000,7,505,495,1000,1,0.64155,10,0.465839,20033,20033,1,3,1.38431,0,4
10000,7,505,495,1000,1,0.64155,10,0.465839,20033,20033,3,2,0.543276,0,5
10000,7,505,495,1000,1,0.580406,10,0.520275,20033,20033,2,3,1.04641,0,5
10000,7,505,495,1000,1,0.56534,10,0.509869,20033,20033,0,0,1.01568,0,0
10000,7,505,495,1000,1,0.669687,10,0.44722,20033,20033,0,2,1.41946,0,2
10000,7,505,495,1000,1,0.677655,10,0.487633,20033,20033,2,2,0.825779,0,4
10000,7,505,495,1000,1,0.571656,10,0.475492,20033,20033,0,3,0.839568,0,3
10000,7,505,495,1000,1,0.760789,10,0.487633,20033,20033,1,6,1.08529,0,7
10000,7,505,495,1000,1,0.580406,10,0.465839,20033,20033,1,4,1.44774,0,5
10000,7,505,495,1000,1,0.619322,10,0.485833,20033,20033,5,1,1.46843,0,6
10000,7,505,495,1000,1,0.56534,10,0.452334,20033,20033,2,4,0.877986,0,6
10000,7,505,495,1000,1,0.704726,10,0.465839,20033,20033,3,4,1.15901,0,7
10000,7,505,495,1000,1,0.713972,10,0.443845,20033,20033,2,2,1.41459,0,4
10000,7,505,495,1000,1,0.724448,10,0.465839,20033,20033,1,0,1.28787,0,1
10000,7,505,495,1000,1,0.550913,10,0.496362,20033,20033,4,2,0.83771,0,6
10000,7,505,495,1000,1,0.724448,10,0.485833,20033,20033,4,5,1.41136,0,9
10000,7,505,495,1000,1,0.550956,10,0.483291,20033,20033,3,3,1.25229,0,6
10000,7,505,495,1000,1,0.608106,10,0.487633,20033,20033,4,3,0.634611,0,7
10000,7,505,495,1000,1,0.580406,10,0.483291,20033,20033,1,3,0.877865,0,4
10000,7,505,495,1000,1,0.651165,10,0.465839,20033,20033,4,0,0.713138,0,4
10000,7,505,495,1000,1,0.71809,10,0.465839,20033,20033,2,5,1.18435,0,7
10000,7,505,495,1000,1,0.620251,10,0.433958,20033,20033,0,2,0.649155,0,2
10000,7,505,495,1000,1,0.608106,10,0.408763,20033,20033,3,0,0.74517,0,3
10000,7,505,495,1000,1,0.613749,10,0.487633,20033,20033,4,2,0.841546,0,6
10000,7,505,495,1000,1,0.57116,10,0.487633,20033,20033,5,2,0.850267,0,7
10000,7,505,495,1000,1,0.64553,10,0.44722,20033,20033,2,3,1.34488,0,5
10000,7,505,495,1000,1,0.630386,10,0.44685,20033,20033,2,0,1.14817,0,2
10000,7,505,495,1000,1,0.704726,10,0.487633,20033,20033,0,2,1.38008,0,2
10000,7,505,495,1000,1,0.677655,10,0.51965,20033,20033,2,8,0.944317,0,10
10000,7,505,495,1000,1,0.506456,10,0.41458,20033,20033,5,5,0.754627,0,10
10000,7,505,495,1000,1,0.673994,10,0.443614,20033,20033,2,1,1.11589,0,3
10000,7,505,495,1000,1,0.580406,10,0.465839,20033,20033,0,3,1.49678,0,3
10000,7,505,495,1000,1,0.557998,10,0.443614,20033,20033,0,5,0.741327,0,5
10000,7,505,495,1000,1,0.651165,10,0.443845,20033,20033,2,1,0.791616,0,3
10000,7,505,495,1000,1,0.670249,10,0.476185,20033,20033,4,2,1.33513,0,6
10000,7,505,495,1000,1,0.676235,10,0.44722,20033,20033,1,1,0.723551,0,2
10000,7,505,495,1000,1,0.634721,10,0.504709,20033,20033,2,2,1.36271,0,4
10000,7,505,495,1000,1,0.704726,10,0.433958,20033,20033,2,3,1.26064,0,5
10000,7,505,495,1000,1,0.634721,10,0.487633,20033,20033,2,3,1.08523,0,5
10000,7,505,495,1000,1,0.613749,10,0.483291,20033,20033,2,4,1.11733,0,6
10000,7,505,495,1000,1,0.64155,10,0.487633,20033,20033,2,3,0.61859,0,5
10000,7,505,495,1000,1,0.56534,10,0.465839,20033,20033,1,2,0.687303,0,3
10000,7,505,495,1000,1,0.608106,10,0.484772,20033,20033,4,1,1.43144,0,5
10000,7,505,495,1000,1,0.672226,10,0.465839,20033,20033,0,2,0.876074,0,2
10000,7,505,495,1000,1,0.651165,10,0.443614,20033,20033,2,2,1.06206,0,4
10000,7,505,495,1000,1,0.704726,10,0.553751,20033,20033,1,3,0.609121,0,4
10000,7,505,495,1000,1,0.64553,10,0.450626,20033,20033,1,3,0.605489,0,4
10000,7,505,495,1000,1,0.608106,10,0.504037,20033,20033,4,3,0.552795,0,7
10000,7,505,495,1000,1,0.439652,10,0.443845,20033,20033,1,1,0.879981,0,2
10000,7,505,495,1000,1,0.760789,10,0.47919,20033,20033,3,5,0.727913,0,8
10000,7,505,495,1000,1,0.651165,10,0.41458,20033,20033,3,1,1.17961,0,4
10000,7,505,495,1000,1,0.670249,10,0.487633,20033,20033,1,2,1.07905,0,3
10000,7,505,495,1000,1,0.651165,10,0.504037,20033,20033,1,4,1.22172,0,5
10000,7,505,495,1000,1,0.619322,10,0.44853,20033,20033,1,4,1.04599,0,5
10000,7,505,495,1000,1,0.651165,10,0.487633,20033,20033,2,4,0.749056,0,6
10000,7,505,495,1000,1,0.713972,10,0.483291,20033,20033,1,0,0.944815,0,1
10000,7,505,495,1000,1,0.713972,10,0.465839,20033,20033,2,2,1.24753,0,4
10000,7,505,495,1000,1,0.601371,10,0.476185,20033,20033,3,2,0.966588,0,5
10000,7,505,495,1000,1,0.704726,10,0.41458,20033,20033,0,2,1.28202,0,2
10000,7,505,495,1000,1,0.634721,10,0.487633,20033,20033,2,2,0.708639,0,4
10000,7,505,495,1000,1,0.620251,10,0.509869,20033,20033,3,3,0.518976,0,6
10000,7,505,495,1000,1,0.550956,10,0.465839,20033,20033,2,2,1.00049,0,4
10000,7,505,495,1000,1,0.550956,10,0.395327,20033,20033,3,2,0.559908,0,5
10000,7,505,495,1000,1,0.56534,10,0.44853,20033,20033,3,1,0.783228,0,4
10000,7,505,495,1000,1,0.677655,10,0.395327,20033,20033,3,0,1.4243,0,3
10000,7,505,495,1000,1,0.677655,10,0.427107,20033,20033,1,0,0.808984,0,1
10000,7,505,495,1000,1,0.619322,10,0.443845,20033,20033,1,1,0.800954,0,2
10000,7,505,495,1000,1,0.586501,10,0.428042,20033,20033,4,2,0.911969,0,6
10000,7,505,495,1000,1,0.704726,10,0.465839,20033,20033,2,6,0.843629,0,8
10000,7,505,495,1000,1,0.677655,10,0.395327,20033,20033,2,3,1.38441,0,5
10000,7,505,495,1000,1,0.651165,10,0.465839,20033,20033,3,0,0.577312,0,3
10000,7,505,495,1000,1,0.57116,10,0.553751,20033,20033,1,7,1.2445,0,8
10000,7,505,495,1000,1,0.651165,10,0.465839,20033,20033,1,4,1.38267,0,5
10000,7,505,495,1000,1,0.704726,10,0.44853,20033,20033,4,4,0.957348,0,8
10000,7,505,495,1000,1,0.620251,10,0.504037,20033,20033,3,9,0.803679,0,12
10000,7,505,495,1000,1,0.704726,10,0.487633,20033,20033,2,4,1.35362,0,6
10000,7,505,495,1000,1,0.677655,10,0.44722,20033,20033,2,6,1.41026,0,8
10000,7,505,495,1000,1,0.613749,10,0.543371,20033,20033,1,4,0.637061,0,5
10000,7,505,495,1000,1,0.550956,10,0.509869,20033,20033,2,1,0.742801,0,3
10000,7,505,495,1000,1,0.672226,10,0.487633,20033,20033,5,4,1.41266,0,9
10000,7,505,495,1000,1,0.704726,10,0.44722,20033,20033,4,2,1.27995,0,6
10000,7,505,495,1000,1,0.64553,10,0.443845,20033,20033,0,0,1.061,0,0
10000,7,505,495,1000,1,0.697357,10,0.43609,20033,20033,0,2,1.01647,0,2
10000,7,505,495,1000,1,0.56534,10,0.465839,20033,20033,4,1,0.659023,0,5
10000,7,505,495,1000,1,0.57116,10,0.483291,20033,20033,0,5,0.913953,0,5
10000,7,505,495,1000,1,0.677655,10,0.465839,20033,20033,3,4,1.25735,0,7
10000,7,505,495,1000,1,0.704726,10,0.485833,20033,20033,1,6,0.859557,0,7
10000,7,505,495,1000,1,0.677655,10,0.452334,20033,20033,0,3,1.31667,0,3
10000,7,505,495,1000,1,0.677655,10,0.506812,20033,20033,3,2,0.645282,0,5
10000,7,505,495,1000,1,0.704726,10,0.504001,20033,20033,4,6,1.47952,0,10
10000,7,505,495,1000,1,0.673994,10,0.395327,20033,20033,1,3,1.11008,0,4
10000,7,505,495,1000,1,0.580406,10,0.509869,20033,20033,2,5,0.680189,0,7
10000,7,505,495,1000,1,0.620251,10,0.433958,20033,20033,2,0,0.549852,0,2
10000,7,505,495,1000,1,0.608106,10,0.41458,20033,20033,5,2,1.34699,0,7
10000,7,505,495,1000,1,0.672226,10,0.44722,20033,20033,1,2,0.906222,0,3
10000,7,505,495,1000,1,0.651165,10,0.509869,20033,20033,1,2,1.02961,0,3
10000,7,505,495,1000,1,0.672226,10,0.44722,20033,20033,2,2,1.05644,0,4
10000,7,505,495,1000,1,0.677655,10,0.481863,20033,20033,3,2,1.43509,0,5
10000,7,505,495,1000,1,0.580406,10,0.443845,20033,20033,5,1,1.04298,0,6
10000,7,505,495,1000,1,0.651165,10,0.44853,20033,20033,1,2,1.29029,0,3
10000,7,505,495,1000,1,0.601371,10,0.443845,20033,20033,2,5,0.718094,0,7
10000,7,505,495,1000,1,0.56534,10,0.549452,20033,20033,2,0,0.951614,0,2
10000,7,505,495,1000,1,0.677655,10,0.443845,20033,20033,3,1,1.08116,0,4
10000,7,505,495,1000,1,0.559094,10,0.446794,20033,20033,2,2,0.504898,0,4
10000,7,505,495,1000,1,0.580406,10,0.496362,20033,20033,2,4,1.26417,0,6
10000,7,505,495,1000,1,0.634443,10,0.414594,20033,20033,0,1,0.99184,0,1
10000,7,505,495,1000,1,0.724448,10,0.465839,20033,20033,2,3,0.50314,0,5
10000,7,505,495,1000,1,0.704726,10,0.487633,20033,20033,3,5,0.8861,0,8
10000,7,505,495,1000,1,0.580406,10,0.520275,20033,20033,2,2,0.832307,0,4
10000,7,505,495,1000,1,0.634443,10,0.465839,20033,20033,3,3,1.22992,0,6
10000,7,505,495,1000,1,0.634443,10,0.504037,20033,20033,0,2,1.2018,0,2
10000,7,505,495,1000,1,0.506456,10,0.457137,20033,20033,3,1,0.972902,0,4
10000,7,505,495,1000,1,0.704529,10,0.465839,20033,20033,1,1,1.18761,0,2
10000,7,505,495,1000,1,0.608106,10,0.4279,20033,20033,2,2,0.596144,0,4
10000,7,505,495,1000,1,0.704529,10,0.473946,20033,20033,1,3,1.41033,0,4
10000,7,505,495,1000,1,0.724448,10,0.428042,20033,20033,1,1,1.33523,0,2
10000,7,505,495,1000,1,0.677655,10,0.44722,20033,20033,3,1,0.72945,0,4
10000,7,505,495,1000,1,0.608106,10,0.443845,20033,20033,2,2,1.29994,0,4
10000,7,505,495,1000,1,0.580406,10,0.509869,20033,20033,1,4,0.635575,0,5
10000,7,505,495,1000,1,0.677655,10,0.44853,20033,20033,3,3,0.553443,0,6
10000,7,505,495,1000,1,0.580406,10,0.452334,20033,20033,0,7,0.718924,0,7
10000,7,505,495,1000,1,0.630587,10,0.487633,20033,20033,0,3,0.915967,0,3
10000,7,505,495,1000,1,0.673994,10,0.443614,20033,20033,3,2,1.09855,0,5
10000,7,505,495,1000,1,0.56534,10,0.504037,20033,20033,3,2,1.43123,0,5
10000,7,505,495,1000,1,0.704726,10,0.504001,20033,20033,1,4,0.507547,0,5
10000,7,505,495,1000,1,0.506456,10,0.491403,20033,20033,3,5,0.748114,0,8
10000,7,505,495,1000,1,0.672226,10,0.482412,20033,20033,2,2,0.658945,0,4
10000,7,505,495,1000,1,0.619322,10,0.443845,20033,20033,1,1,0.564933,0,2
10000,7,505,495,1000,1,0.580406,10,0.44722,20033,20033,1,4,0.805088,0,5
10000,7,505,495,1000,1,0.760789,10,0.509869,20033,20033,3,6,0.632786,0,9
10000,7,505,495,1000,1,0.64155,10,0.473946,20033,20033,5,4,0.574902,0,9
10000,7,505,495,1000,1,0.71809,10,0.443845,20033,20033,2,2,0.529568,0,4
10000,7,505,495,1000,1,0.580406,10,0.475492,20033,20033,1,2,1.26904,0,3
10000,7,505,495,1000,1,0.704529,10,0.465839,20033,20033,1,1,1.11762,0,2
10000,7,505,495,1000,1,0.620251,10,0.395327,20033,20033,3,5,1.24718,0,8
10000,7,505,495,1000,1,0.620251,10,0.465839,20033,20033,3,3,0.792192,0,6
10000,7,505,495,1000,1,0.651165,10,0.44722,20033,20033,0,3,0.580591,0,3
10000,7,505,495,1000,1,0.619322,10,0.464422,20033,20033,0,1,0.516124,0,1
10000,7,505,495,1000,1,0.619322,10,0.464422,20033,20033,3,4,1.47334,0,7
10000,7,505,495,1000,1,0.580406,10,0.487633,20033,20033,2,4,1.08187,0,6
10000,7,505,495,1000,1,0.580406,10,0.506812,20033,20033,2,1,0.693137,0,3
10000,7,505,495,1000,1,0.580406,10,0.487633,20033,20033,0,3,0.501852,0,3
10000,7,505,495,1000,1,0.651165,10,0.433958,20033,20033,0,1,0.768773,0,1
10000,7,505,495,1000,1,0.651165,10,0.465839,20033,20033,3,2,0.55804,0,5
10000,7,505,495,1000,1,0.677655,10,0.44853,20033,20033,0,4,1.34054,0,4
10000,7,505,495,1000,1,0.760789,10,0.443845,20033,20033,2,2,1.32509,0,4
10000,7,505,495,1000,1,0.760789,10,0.465839,20033,20033,2,3,1.03968,0,5
10000,7,505,495,1000,1,0.634443,10,0.465839,20033,20033,4,4,1.11555,0,8
10000,7,505,495,1000,1,0.56534,10,0.475492,20033,20033,0,2,1.05848,0,2
10000,7,505,495,1000,1,0.634443,10,0.465839,20033,20033,1,3,0.7185,0,4
10000,7,505,495,1000,1,0.616013,10,0.465839,20033,20033,2,1,0.953297,0,3
10000,7,505,495,1000,1,0.672226,10,0.509869,20033,20033,2,4,0.619893,0,6
10000,7,505,495,1000,1,0.724448,10,0.445223,20033,20033,3,3,1.22332,0,6
10000,7,505,495,1000,0,0.590925,10,0.428042,0.585897,0.782886,3,3,1.36878,2,6
10000,7,505,495,1000,0,0.634721,10,0.465839,0.546408,0.626546,4,5,1.17295,1,9
10000,7,505,495,1000,0,0.651165,10,0.44722,0.381851,0.471982,1,0,0.853833,5,1
10000,7,505,495,1000,0,0.619322,10,0.465839,0.34362,0.394016,2,3,0.737636,1,5
10000,7,505,495,1000,0,0.57116,10,0.487633,0.46839,0.492149,2,2,0.96054,5,4
10000,7,505,495,1000,0,0.71809,10,0.43609,0.268471,0.347161,1,1,0.615632,4,2
10000,7,505,495,1000,0,0.608106,10,0.443845,0.458828,0.574929,1,1,1.03376,4,2
10000,7,505,495,1000,0,0.761819,10,0.443845,0.521896,0.653956,2,1,1.17585,0,3
10000,7,505,495,1000,0,0.64155,10,0.485833,0.336971,0.356622,1,0,0.693593,3,1
10000,7,505,495,1000,0,0.677655,10,0.632437,0.665629,0.386854,1,2,1.05248,1,3
10000,7,505,495,1000,0,0.669687,10,0.465839,0.680033,0.779769,4,3,1.4598,1,7
10000,7,505,495,1000,0,0.580406,10,0.504001,0.586763,0.577447,3,1,1.16421,1,4
10000,7,505,495,1000,0,0.637447,10,0.395327,0.208796,0.319364,0,4,0.52816,7,4
10000,7,505,495,1000,0,0.677655,10,0.44722,0.493926,0.610512,0,4,1.10444,5,4
10000,7,505,495,1000,0,0.677655,10,0.465839,0.320993,0.368071,1,4,0.689064,3,5
10000,7,505,495,1000,0,0.608106,10,0.475492,0.513976,0.56696,2,1,1.08094,2,3
10000,7,505,495,1000,0,0.64155,10,0.503693,0.579549,0.57105,0,6,1.1506,2,6
10000,7,505,495,1000,0,0.56534,10,0.452334,0.427568,0.51768,1,0,0.945248,5,1
10000,7,505,495,1000,0,0.677655,10,0.443845,0.634185,0.794657,2,2,1.42884,2,4
10000,7,505,495,1000,0,0.56534,10,0.443614,0.46104,0.578242,1,3,1.03928,5,4
10000,7,505,495,1000,0,0.704726,10,0.443845,0.31899,0.399707,1,2,0.718697,8,3
10000,7,505,495,1000,0,0.590925,10,0.428042,0.30402,0.406237,1,0,0.710258,5,1
10000,7,505,495,1000,0,0.580406,10,0.44722,0.260104,0.321498,0,2,0.581602,4,2
10000,7,505,495,1000,0,0.651165,10,0.506812,0.38612,0.37574,1,0,0.76186,4,1
10000,7,505,495,1000,0,0.619322,10,0.44722,0.332361,0.41081,0,3,0.743171,4,3
10000,7,505,495,1000,0,0.672226,10,0.450189,0.536018,0.654634,1,3,1.19065,2,4
10000,7,505,495,1000,0,0.64155,10,0.487633,0.493173,0.518189,2,2,1.01136,4,4
10000,7,505,495,1000,0,0.589176,10,0.4279,0.507138,0.678041,3,3,1.18518,2,6
10000,7,505,495,1000,0,0.57116,10,0.44722,0.312587,0.386369,2,3,0.698956,5,5
10000,7,505,495,1000,0,0.669687,10,0.495611,0.33283,0.338725,0,3,0.671556,2,3
10000,7,505,495,1000,0,0.634721,10,0.465839,0.56099,0.643266,2,5,1.20426,3,7
10000,7,505,495,1000,0,0.634721,10,0.509869,0.709749,0.682274,3,2,1.39202,2,5
10000,7,505,495,1000,0,0.608106,10,0.504037,0.479568,0.471887,2,4,0.951454,4,6
10000,7,505,495,1000,0,0.64155,10,0.465839,0.284163,0.325839,2,0,0.610002,3,2
10000,7,505,495,1000,0,0.651165,10,0.509869,0.460735,0.4429,3,4,0.903635,4,7
10000,7,505,495,1000,0,0.573147,10,0.574009,0.403109,0.299161,1,2,0.702269,5,3
10000,7,505,495,1000,0,0.601371,10,0.487633,0.588978,0.618854,5,2,1.20783,1,7
10000,7,505,495,1000,0,0.672226,10,0.476185,0.357848,0.393642,0,0,0.75149,6,0
10000,7,505,495,1000,0,0.580406,10,0.428042,0.572039,0.764368,1,1,1.33641,1,2
10000,7,505,495,1000,0,0.704726,10,0.465839,0.498893,0.572062,1,7,1.07095,1,8
10000,7,505,495,1000,0,0.760789,10,0.464422,0.315869,0.364264,0,1,0.680132,7,1
10000,7,505,495,1000,0,0.651165,10,0.44722,0.51333,0.634496,3,3,1.14783,3,6
10000,7,505,495,1000,0,0.580406,10,0.465839,0.240398,0.275656,0,3,0.516054,4,3
10000,7,505,495,1000,0,0.634721,10,0.475492,0.711372,0.784705,5,3,1.49608,1,8
10000,7,505,495,1000,0,0.651165,10,0.44722,0.619757,0.766043,3,5,1.3858,1,8
10000,7,505,495,1000,0,0.761819,10,0.504037,0.431346,0.424437,1,6,0.855783,6,7
10000,7,505,495,1000,0,0.608106,10,0.465839,0.451717,0.517967,4,5,0.969684,3,9
10000,7,505,495,1000,0,0.669687,10,0.465839,0.540564,0.619844,2,2,1.16041,3,4
10000,7,505,495,1000,0,0.619322,10,0.543371,0.475452,0.399553,1,0,0.875005,1,1
10000,7,505,495,1000,0,0.634721,10,0.44722,0.509555,0.62983,5,3,1.13939,0,8
10000,7,505,495,1000,0,0.672226,10,0.520275,0.354734,0.327086,1,0,0.68182,4,1
10000,7,505,495,1000,0,0.573147,10,0.482412,0.673138,0.722221,3,8,1.39536,0,11
10000,7,505,495,1000,0,0.619322,10,0.44722,0.643015,0.79479,3,3,1.4378,3,6
10000,7,505,495,1000,0,0.672226,10,0.44722,0.230007,0.284297,1,2,0.514304,2,3
10000,7,505,495,1000,0,0.634721,10,0.509869,0.440766,0.423703,3,5,0.864469,5,8
10000,7,505,495,1000,0,0.64155,10,0.443845,0.502389,0.629512,2,1,1.1319,1,3
10000,7,505,495,1000,0,0.633421,10,0.465839,0.613912,0.70395,6,5,1.31786,0,11
10000,7,505,495,1000,0,0.760789,10,0.47919,0.408738,0.444238,2,1,0.852976,2,3
10000,7,505,495,1000,0,0.672226,10,0.465839,0.388911,0.44595,2,1,0.834861,2,3
10000,7,505,495,1000,0,0.677655,10,0.427107,0.242528,0.325311,1,3,0.56784,4,4
10000,7,505,495,1000,0,0.761819,10,0.509869,0.643202,0.618303,3,2,1.26151,0,5
10000,7,505,495,1000,0,0.634443,10,0.429935,0.231319,0.306714,1,1,0.538034,5,2
10000,7,505,495,1000,0,0.619322,10,0.465839,0.521965,0.598517,0,2,1.12048,1,2
10000,7,505,495,1000,0,0.760789,10,0.44722,0.520972,0.643941,2,3,1.16491,3,5
10000,7,505,495,1000,0,0.704726,10,0.443845,0.499562,0.62597,6,3,1.12553,3,9
10000,7,505,495,1000,0,0.760789,10,0.465839,0.486972,0.558392,3,2,1.04536,2,5
10000,7,505,495,1000,0,0.677655,10,0.504037,0.502548,0.494499,1,6,0.997047,1,7
10000,7,505,495,1000,0,0.677655,10,0.443845,0.292756,0.366834,0,5,0.65959,5,5
10000,7,505,495,1000,0,0.704726,10,0.443845,0.322927,0.404639,0,2,0.727566,4,2
10000,7,505,495,1000,0,0.57116,10,0.509869,0.411422,0.395496,1,5,0.806918,4,6
10000,7,505,495,1000,0,0.760789,10,0.465839,0.371321,0.42578,0,2,0.797101,5,2
10000,7,505,495,1000,0,0.552358,10,0.465839,0.300843,0.344966,0,2,0.645809,2,2
10000,7,505,495,1000,0,0.56534,10,0.452334,0.396544,0.480118,3,2,0.876662,7,5
10000,7,505,495,1000,0,0.57116,10,0.443845,0.247561,0.310204,0,2,0.557765,7,2
10000,7,505,495,1000,0,0.704726,10,0.483291,0.558302,0.596907,3,2,1.15521,1,5
10000,7,505,495,1000,0,0.651165,10,0.487633,0.682171,0.716774,5,3,1.39894,0,8
10000,7,505,495,1000,0,0.704726,10,0.484772,0.666791,0.708684,5,3,1.37547,1,8
10000,7,505,495,1000,0,0.620251,10,0.44722,0.506775,0.626393,3,3,1.13317,6,6
10000,7,505,495,1000,0,0.559094,10,0.553751,0.583421,0.47016,5,5,1.05358,1,10
10000,7,505,495,1000,0,0.677655,10,0.41458,0.440215,0.621618,2,4,1.06183,6,6
10000,7,505,495,1000,0,0.54034,10,0.44722,0.507002,0.626674,4,0,1.13368,5,4
10000,7,505,495,1000,0,0.679103,10,0.465839,0.277878,0.318633,0,1,0.596511,3,1
10000,7,505,495,1000,0,0.704726,10,0.465839,0.571675,0.655518,2,2,1.22719,3,4
10000,7,505,495,1000,0,0.669687,10,0.484772,0.484248,0.514672,4,4,0.99892,3,8
10000,7,505,495,1000,0,0.713972,10,0.395327,0.253173,0.387241,1,4,0.640414,3,5
10000,7,505,495,1000,0,0.619322,10,0.465839,0.465321,0.533567,0,2,0.998888,9,2
10000,7,505,495,1000,0,0.57116,10,0.485833,0.377898,0.399936,1,2,0.777834,2,3
10000,7,505,495,1000,0,0.672226,10,0.418085,0.578385,0.80503,4,4,1.38342,2,8
10000,7,505,495,1000,0,0.57797,10,0.479424,0.596502,0.647703,2,1,1.24421,1,3
10000,7,505,495,1000,0,0.704726,10,0.487633,0.728634,0.765594,4,3,1.49423,4,7
10000,7,505,495,1000,0,0.651165,10,0.510202,0.272096,0.261215,1,1,0.533311,4,2
10000,7,505,495,1000,0,0.672226,10,0.483291,0.412376,0.440891,1,2,0.853267,4,3
