Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_Res
1100,5,472,455,927,0.595433,0.824881,10,0.590917,0.401175,1.96822,3.10593,0.979741
1200,5,230,227,457,0.616394,0.888498,10,0.625038,0.387309,2.00435,3.07826,1.00266
0,6,500,500,1000,0,0,10,0,1.02647,3.142,1.886,1.01814
100,6,503,497,1000,0.0117533,0.0168559,10,0.0118084,0.988622,3.06163,2.01392,0.995774
200,6,530,470,1000,0.022335,0.0334047,10,0.0223531,0.966565,2.9283,2,0.987501
300,6,519,481,1000,0.0181577,0.0141017,10,0.0174799,0.998406,3.08092,2.00771,1.00873
400,6,480,520,1000,0.0115004,0.00284424,10,0.0114936,1.00287,3.01875,1.88333,0.998653
500,6,512,488,1000,0.00953764,0.0055261,10,0.00861133,0.983615,2.89453,1.98633,0.997752
600,6,483,517,1000,0.00440405,-0.0677309,10,0.00468965,1.02199,3.20704,1.94203,1.01368
700,6,471,529,1000,0.00348712,-0.0852861,10,0.00367999,0.989801,3.17197,1.83652,1.01274
800,6,541,459,1000,0.00271269,-0.0641351,10,0.00273253,0.990637,3.07209,1.80961,0.993094
900,6,521,479,1000,0.00339704,-0.0806867,10,0.00305978,0.978286,3.22265,1.9405,0.993516
1000,6,500,500,1000,0.0033935,-0.0582239,10,0.00393373,0.977454,3.032,1.87,0.993744
1100,6,492,508,1000,0.00382405,-0.0693108,10,0.00400426,1.00035,3.13211,1.95732,0.994669
1200,6,522,478,1000,0.00450081,-0.0741055,10,0.00465929,0.984375,3.02682,1.86207,1.0018
1300,6,483,517,1000,0.00351174,-0.0928887,10,0.00340984,0.992061,3.19255,1.88406,1.00209
1400,6,494,506,1000,0.00356915,-0.0860364,10,0.00421103,1.01068,3.1336,1.79555,1.01008
1500,6,510,490,1000,0.00308909,-0.109258,10,0.00293288,0.976749,2.86078,1.86471,0.993049
1600,6,478,522,1000,0.00296187,-0.155301,10,0.00279103,0.980899,3.0523,1.91632,0.995688
1700,6,454,546,1000,0.00335732,-0.1069,10,0.00363208,1.01831,2.97357,1.92731,1.00782
1800,6,481,519,1000,0.0042395,-0.0632183,10,0.00467738,1.00983,2.91268,1.82121,1.01086
1900,6,492,508,1000,0.00639966,-0.0506361,10,0.00629151,0.97908,3.02236,1.93699,0.988416
2000,6,510,490,1000,0.00953065,-0.00739638,10,0.00934862,0.989486,2.96275,1.90784,0.99755
2100,6,487,513,1000,0.182257,0.18021,10,0.183231,0.818381,2.91581,2.24641,0.995731
2200,6,503,497,1000,0.254315,0.334186,10,0.25037,0.73844,2.87873,2.14115,0.995799
2300,6,528,472,1000,0.323128,0.405677,10,0.322435,0.678711,2.80492,2.28977,1.00552
2400,6,504,496,1000,0.399582,0.540959,10,0.401439,0.600563,2.55159,2.37698,0.998188
2500,6,508,492,1000,0.448984,0.603722,10,0.454654,0.557366,2.55118,2.52362,1.00714
2600,6,483,517,1000,0.46081,0.618718,10,0.469241,0.552096,2.48447,2.62319,1.01927
2700,6,485,515,1000,0.495543,0.64971,10,0.491927,0.500969,2.30722,2.77526,0.992622
2800,6,506,494,1000,0.538189,0.710734,10,0.549411,0.468174,2.07708,2.81028,1.0058
2900,6,472,528,1000,0.568925,0.778477,10,0.579287,0.440365,2.0572,2.94068,1.00914
3000,6,243,271,514,0.598222,0.804099,10,0.61788,0.411241,2.09465,3.02058,0.9984
3100,6,488,512,1000,0.594509,0.809868,10,0.601479,0.410638,2.15779,2.91803,1.00188
3200,6,176,200,376,0.602746,0.8164,10,0.622438,0.407639,1.90341,2.97727,1.0287
0,7,500,500,1000,0,0,10,0,1.02724,3.084,1.996,1.02182
100,7,482,518,1000,0.00412241,-0.00382503,10,0.00394728,0.997469,3.12448,1.90871,0.998533
200,7,482,518,1000,0.00490464,-0.0534716,10,0.00538116,0.999131,2.93776,1.94191,1.00433
300,7,511,489,1000,0.00198596,-0.0740258,10,0.00170719,0.995393,3.13307,1.88063,0.986913
400,7,499,501,1000,0.00179525,-0.116214,10,0.00198411,0.997594,3.09218,1.90581,1.00175
500,7,500,500,1000,0.0027268,-0.168056,10,0.00316949,1.01606,3.158,1.88,1.00471
600,7,503,497,1000,0.00207114,-0.178735,10,0.00214346,1.0063,3,1.96223,1.00499
700,7,487,513,1000,0.00325477,-0.134849,10,0.00297399,0.995115,3.19507,1.92402,0.989516
800,7,485,515,1000,0.00256704,-0.120437,10,0.00323265,0.996653,2.95876,1.85155,1.00495
900,7,503,497,1000,0.00231047,-0.106172,10,0.00243542,1.01541,3.03976,1.89264,1.01525
1000,7,484,516,1000,0.00433075,-0.0993901,10,0.00363172,1.00003,3.08678,1.8905,0.994335
1100,7,533,467,1000,0.00570475,-0.029188,10,0.0056276,1.01069,2.94371,1.82364,1.01002
1200,7,512,488,1000,0.00184557,-0.0379395,10,0.00181409,0.9986,3.02734,1.89648,1.00041
1300,7,519,481,1000,0.00354705,-0.0373093,10,0.00281414,0.995658,3.01734,1.96724,0.99715
1400,7,521,479,1000,0.00248254,-0.0294029,10,0.0024535,1.00373,3.0499,1.96929,1.01557
1500,7,494,506,1000,0.00406276,-0.0120199,10,0.0045383,0.993815,3.083,1.95142,1.00629
1600,7,517,483,1000,0.00990206,0.00631603,10,0.00972974,0.980494,3.01934,1.90909,1.00983
1700,7,532,468,1000,0.0254705,0.0469584,10,0.0242158,0.97148,3.10902,2.09586,0.991355
1800,7,495,505,1000,0.0256032,0.0319555,10,0.0255889,0.972203,2.89899,1.89495,1.00573
1900,7,520,480,1000,0.0200404,-0.0108307,10,0.0202795,0.96902,3.00577,2.06538,0.996406
2000,7,508,492,1000,0.0109513,-0.0184299,10,0.0116168,0.991912,3.07283,1.93504,1.00491
2100,7,499,501,1000,0.00922222,0.00776322,10,0.00903695,0.951747,2.89379,2.05812,0.989865
2200,7,511,489,1000,0.0176789,0.0293652,10,0.0163056,1.01251,2.92564,1.89237,1.01667
2300,7,508,492,1000,0.0152906,0.0177401,10,0.0155626,0.986221,2.86024,2.00984,0.989501
2400,7,491,509,1000,0.0278672,0.0485649,10,0.0280185,0.960103,2.97352,2.03666,0.989725
2500,7,508,492,1000,0.0726415,0.0954994,10,0.0723892,0.925775,2.94882,2.00787,0.987929
2600,7,529,471,1000,0.246795,0.32465,10,0.245058,0.745931,2.862,2.24575,0.995363
2700,7,513,487,1000,0.31232,0.411226,10,0.314047,0.691081,2.61793,2.36257,1.01135
2800,7,498,502,1000,0.406457,0.54798,10,0.408984,0.592169,2.63052,2.41365,0.987874
2900,7,477,523,1000,0.459153,0.622372,10,0.463739,0.545818,2.27883,2.55556,1.0007
3000,7,505,495,1000,0.511011,0.6845,10,0.502016,0.48014,2.31683,2.83366,0.989693
3100,7,511,489,1000,0.54334,0.737748,10,0.544126,0.457654,2.02935,2.80431,1.00119
3200,7,510,490,1000,0.571245,0.786668,10,0.573352,0.4286,2.15294,2.90588,0.996345
3300,7,409,401,810,0.608685,0.816356,10,0.617475,0.39714,1.98778,2.91687,1.0083
0,8,500,500,1000,0,0,10,0,0.974682,2.91,1.954,0.990365
100,8,520,480,1000,0.00509318,0.0100485,10,0.00497801,0.980526,3.10769,1.9,0.984782
200,8,476,524,1000,0.0136727,0.00923583,10,0.013282,0.9773,3.11345,1.93277,0.998125
300,8,478,522,1000,0.0117837,0.00499133,10,0.012345,0.979419,2.98536,1.98326,0.995535
400,8,526,474,1000,0.0175447,-0.0229647,10,0.0181719,0.994393,3.15019,1.96198,1.00559
500,8,483,517,1000,0.00778422,0.0180498,10,0.00796471,0.991229,3.03313,1.8882,1.0149
600,8,489,511,1000,0.0958811,0.13196,10,0.096353,0.897541,2.7955,2.11452,0.995952
700,8,513,487,1000,0.179902,0.235365,10,0.184239,0.830445,2.86745,2.16569,1.00557
800,8,482,518,1000,0.242647,0.319713,10,0.238138,0.748563,2.80913,2.09129,0.99758
900,8,509,491,1000,0.293856,0.372867,10,0.290675,0.699535,2.61297,2.14145,0.984232
1000,8,514,486,1000,0.378487,0.491292,10,0.369343,0.606068,2.59922,2.41829,0.991701
1100,8,497,503,1000,0.431564,0.58519,10,0.435286,0.573064,2.55131,2.58551,1.01652
1200,8,516,484,1000,0.48893,0.639838,10,0.490975,0.514248,2.33915,2.65116,1.00428
1300,8,505,495,1000,0.527607,0.715163,10,0.520299,0.465472,2.25743,2.79604,0.990244
1400,8,477,523,1000,0.552344,0.73565,10,0.538868,0.437262,2.10692,2.94969,0.977429
1500,8,475,443,918,0.575799,0.779424,10,0.567177,0.419278,2.13263,2.99579,0.997458
1600,8,419,449,868,0.610376,0.821888,10,0.614335,0.390506,1.98807,3.12888,0.995759
0,9,500,500,1000,0,0,10,0,0.985269,3.046,1.938,0.987325
100,9,499,501,1000,0.00949846,0.0450868,10,0.0092197,1.01192,3.02806,1.95992,1.01043
200,9,496,504,1000,0.145115,0.19813,10,0.144233,0.851762,2.79032,2.13911,0.99428
300,9,508,492,1000,0.246043,0.328606,10,0.249231,0.755973,2.77165,2.27559,1.00999
400,9,495,505,1000,0.355132,0.481866,10,0.350073,0.636965,2.65455,2.47071,0.990041
500,9,517,483,1000,0.404671,0.542523,10,0.399619,0.591398,2.44101,2.47002,1.00021
600,9,484,516,1000,0.43306,0.581857,10,0.43554,0.571431,2.50413,2.47934,1.00844
700,9,511,489,1000,0.484731,0.655128,10,0.489909,0.517194,2.3816,2.75734,0.998258
800,9,508,492,1000,0.523991,0.706334,10,0.518883,0.470734,2.27165,2.73425,0.996592
900,9,498,502,1000,0.553848,0.750028,10,0.551915,0.444169,2.21084,2.93373,0.997061
1000,9,339,296,635,0.610571,0.818508,10,0.593797,0.378529,1.9233,3.12979,0.983817
0,10,500,500,1000,0,0,10,0,1.00366,3.114,1.958,0.999617
100,10,509,491,1000,0.0113107,0.0107764,10,0.0122488,0.987012,3.00982,2.12181,1.00681
200,10,522,478,1000,0.0882484,0.111717,10,0.0863747,0.904545,2.83142,2.05939,0.999056
300,10,523,477,1000,0.207798,0.282548,10,0.208149,0.7924,2.81071,2.2696,1.01646
400,10,487,513,1000,0.312257,0.419317,10,0.308842,0.679861,2.77823,2.21971,0.993705
500,10,495,505,1000,0.379172,0.485673,10,0.379715,0.620176,2.50707,2.6,1.00577
600,10,515,485,1000,0.427716,0.547809,10,0.424262,0.567946,2.43495,2.52621,1.00711
700,10,506,494,1000,0.478335,0.650454,10,0.473908,0.516478,2.19565,2.63439,1.00085
800,10,488,512,1000,0.508791,0.671902,10,0.516075,0.496163,2.35656,2.68852,1.01479
900,10,508,492,1000,0.539427,0.721104,10,0.536689,0.460671,2.12008,2.80906,1.0053
1000,10,500,500,1000,0.554166,0.72831,10,0.555143,0.446156,2.148,2.932,1.00086
1100,10,496,504,1000,0.569392,0.774696,10,0.575442,0.433823,2.15524,2.95161,0.996471
1200,10,85,66,151,0.635521,0.812309,10,0.648039,0.37338,1.54118,3.71765,1.00352
0,11,500,500,1000,0,0,10,0,0.999654,2.97,2.096,1.0127
100,11,501,499,1000,0.00576432,0.00867896,10,0.00579891,1.00347,3.0998,1.9022,1.00181
200,11,491,509,1000,0.00343998,-0.0237384,10,0.00325216,0.999502,2.92668,1.84725,1.00153
300,11,493,507,1000,0.00542347,-0.0200128,10,0.00526609,1.00484,2.87221,1.89452,0.993862
400,11,529,471,1000,0.00538413,-0.0565378,10,0.00519659,0.974102,2.9017,2.02268,0.996433
500,11,505,495,1000,0.00363475,-0.032222,10,0.00390633,0.996352,2.94059,1.93663,1.00565
600,11,482,518,1000,0.0094748,0.0155408,10,0.0100937,0.997719,2.97925,1.77386,1.00664
700,11,487,513,1000,0.0726773,0.104364,10,0.0697382,0.908243,2.82341,2.07392,0.994062
800,11,493,507,1000,0.157579,0.218517,10,0.157521,0.845102,2.91278,2.05477,1.00141
900,11,527,473,1000,0.210709,0.267816,10,0.213877,0.800594,2.9222,2.11575,1.00999
1000,11,502,498,1000,0.271258,0.36151,10,0.275166,0.738166,2.74104,2.1992,1.00692
1100,11,524,476,1000,0.38049,0.499454,10,0.382059,0.62064,2.68702,2.51527,1.00993
1200,11,480,520,1000,0.426353,0.55548,10,0.429215,0.575235,2.40625,2.54792,0.994614
1300,11,494,506,1000,0.462733,0.61608,10,0.467267,0.541979,2.36235,2.52429,1.01165
1400,11,503,497,1000,0.493317,0.656376,10,0.485435,0.500387,2.44533,2.52883,0.986258
1500,11,517,483,1000,0.514892,0.688272,10,0.521636,0.490213,2.32882,2.72534,1.00224
1600,11,475,525,1000,0.580644,0.776139,10,0.568302,0.411002,2.02526,2.97895,0.979928
1700,11,455,440,895,0.597503,0.81263,10,0.596005,0.400394,2.01319,3.04176,0.998749
1800,11,30,26,56,0.626066,0.803089,10,0.666027,0.394382,1.66667,3.8,1.00004
0,12,500,500,1000,0,0,10,0,0.999823,3.13,2.034,0.997733
100,12,512,488,1000,0.00774835,0.00875897,10,0.0078584,0.991403,3.02148,1.97461,1.00394
200,12,472,528,1000,0.00857393,-0.00200627,10,0.00916583,0.988643,3.08475,2.00847,1.00079
300,12,518,482,1000,0.00588289,-0.0273196,10,0.00573601,0.984417,3.22201,1.85521,0.995441
400,12,528,472,1000,0.00439974,-0.0560815,10,0.00485961,0.994558,3.08333,1.97348,0.995084
500,12,544,456,1000,0.00340889,-0.0697938,10,0.00322909,0.985194,3.1011,1.90993,0.99197
600,12,491,509,1000,0.00434712,-0.0530431,10,0.00430696,1.0159,3.08147,1.76375,1.00588
700,12,508,492,1000,0.00522906,-0.018522,10,0.00457396,1.01709,3.19685,1.82283,1.00995
800,12,460,540,1000,0.00248552,-0.111193,10,0.00214928,0.989183,3.04783,1.98043,0.991559
900,12,498,502,1000,0.00293374,-0.0563148,10,0.00248677,1.00329,3.05422,1.95582,0.999186
1000,12,490,510,1000,0.00608236,-0.0307681,10,0.00523095,0.991709,3.14694,2.05918,0.995856
1100,12,468,532,1000,0.00273619,-0.0644554,10,0.00279359,0.995722,3.19658,1.97863,0.99238
1200,12,472,528,1000,0.00219896,-0.0707454,10,0.00204611,1.01971,3.02542,1.91314,1.00136
1300,12,499,501,1000,0.00227588,-0.0732801,10,0.0024072,0.99629,3.07415,1.94188,0.995504
1400,12,472,528,1000,0.00281654,-0.0871427,10,0.0035303,0.994146,3.01695,1.99788,0.992483
1500,12,491,509,1000,0.00155138,-0.137508,10,0.00119266,1.00778,3.10998,1.8391,1.00221
1600,12,508,492,1000,0.00247296,-0.123804,10,0.00275844,1.01952,3.17323,1.76575,1.00116
1700,12,518,482,1000,0.00150461,-0.138825,10,0.00102812,0.982022,3.02317,1.99614,0.993656
1800,12,493,507,1000,0.00189457,-0.155352,10,0.00206009,0.984749,3.10142,2,0.992457
1900,12,487,513,1000,0.00237431,-0.230532,10,0.00235101,1.02728,3.12936,1.86037,1.02332
2000,12,496,504,1000,0.00450002,-0.224509,10,0.0047022,0.992926,2.90524,1.89919,1.00036
2100,12,512,488,1000,0.00333719,-0.291635,10,0.00325256,1.02462,3.2168,1.76758,1.01511
2200,12,486,514,1000,0.00671439,-0.281459,10,0.00675079,0.988135,3.26543,1.79218,1.0059
2300,12,486,514,1000,0.00252653,-0.263088,10,0.002433,0.976841,3.00617,2.02675,0.988875
2400,12,517,483,1000,0.00254404,-0.267197,10,0.0026188,1.00913,3.24952,1.93617,1.01174
2500,12,508,492,1000,0.00409525,-0.179382,10,0.00310038,1.0226,3.16732,1.93307,1.00853
2600,12,501,499,1000,0.00234676,-0.120361,10,0.00225927,1.00876,3.1976,2.02994,1.00375
2700,12,501,499,1000,0.00264165,-0.0995001,10,0.00254373,1.01211,3.15569,1.88024,1.0065
2800,12,494,506,1000,0.00226764,-0.136113,10,0.00264897,1.01268,3.08907,1.90688,1.00956
2900,12,465,535,1000,0.00168631,-0.166276,10,0.00166388,0.994728,3.10753,1.87742,0.99787
3000,12,502,498,1000,0.00230576,-0.211397,10,0.00269751,1.00714,3.11952,1.81275,1.0047
3100,12,516,484,1000,0.00196853,-0.191659,10,0.00144119,0.995413,3.01938,1.91667,0.994092
3200,12,492,508,1000,0.00263702,-0.214678,10,0.00254494,1.00686,3.02846,1.89024,1.00679
3300,12,544,456,1000,0.00336273,-0.224315,10,0.00325646,0.994757,2.98346,1.9614,0.993963
3400,12,508,492,1000,0.00465559,-0.214544,10,0.00424801,1.00465,2.9685,1.81102,1.01361
3500,12,527,473,1000,0.00102188,-0.200582,10,0.000615759,0.996033,2.95636,1.88805,1.0093
3600,12,514,486,1000,0.00226412,-0.187441,10,0.00220684,1.01037,3.03502,1.92996,1.00908
3700,12,491,509,1000,0.00242782,-0.147758,10,0.00229226,0.988446,3.17719,1.87984,0.994372
3800,12,507,493,1000,0.00397997,-0.16824,10,0.00473157,0.976122,3.07101,1.90927,0.992391
3900,12,482,518,1000,0.00183416,-0.167857,10,0.00142568,0.973139,3.00622,2.0083,0.984426
4000,12,507,493,1000,0.00264572,-0.195045,10,0.00302302,0.982411,3.06509,1.80079,1.00018
4100,12,517,483,1000,0.00155751,-0.141915,10,0.00127493,0.989726,3.22631,1.91876,1.00281
4200,12,484,516,1000,0.00228167,-0.120089,10,0.00283253,1.01518,3.15289,1.93388,1.0124
4300,12,505,495,1000,0.00262469,-0.135452,10,0.00223868,0.993369,3.10693,1.91089,1.00581
4400,12,501,499,1000,0.00308766,-0.156474,10,0.0035381,0.99669,2.9481,1.98403,0.993779
4500,12,495,505,1000,0.00231028,-0.143284,10,0.00282775,0.997951,3.0404,1.99798,0.998505
4600,12,503,497,1000,0.00219701,-0.161988,10,0.00195477,0.984052,3.07952,2.01392,0.979051
4700,12,544,456,1000,0.0014613,-0.154558,10,0.00131178,0.982528,3.0386,1.86581,0.999246
4800,12,487,513,1000,0.00238861,-0.171776,10,0.00225948,1.00108,3.05955,1.86242,0.995925
4900,12,495,505,1000,0.00258611,-0.201465,10,0.00274013,1.00049,3.00606,1.81818,0.996723
5000,12,489,511,1000,0.00227209,-0.192572,10,0.00204337,0.99145,3.00613,1.9591,0.995108
5100,12,504,496,1000,0.00275741,-0.178475,10,0.00226281,1.00731,3.17659,1.81349,1.00882
5200,12,493,507,1000,0.00264895,-0.196878,10,0.00270718,0.983735,3.04868,1.96755,0.991032
5300,12,475,525,1000,0.00247151,-0.179868,10,0.00224296,0.99381,3.12,1.8,0.997428
5400,12,493,507,1000,0.00389847,-0.169472,10,0.00406859,0.981773,3.04868,1.95335,0.995679
5500,12,477,523,1000,0.00252565,-0.135717,10,0.00259945,1.00582,3.22222,1.9413,0.989442
5600,12,538,462,1000,0.00320462,-0.158189,10,0.00359157,0.989204,3.1171,1.96654,0.992878
5700,12,482,518,1000,0.00207244,-0.201562,10,0.00219831,1.01778,3.12448,1.80498,1.00378
5800,12,491,509,1000,0.00185352,-0.160195,10,0.00145291,1.00576,3.05499,1.8167,0.999476
5900,12,515,485,1000,0.0016321,-0.133761,10,0.00177182,1.00486,3.08155,1.80194,0.996232
6000,12,496,504,1000,0.00121147,-0.133942,10,0.00102859,0.99821,3.21371,1.97782,1.01462
6100,12,490,510,1000,0.0027123,-0.152825,10,0.00258692,0.995636,3.08367,1.97143,0.999019
6200,12,499,501,1000,0.001386,-0.133507,10,0.00135832,1.01036,3.18236,1.86774,1.00777
6300,12,517,483,1000,0.00164264,-0.132391,10,0.00187677,1.01243,3.00967,1.95938,1.00834
6400,12,544,456,1000,0.00479916,-0.199469,10,0.0057067,0.965593,3.04412,1.89338,0.985164
6500,12,492,508,1000,0.00246657,-0.14947,10,0.00235016,0.985712,2.94512,1.92886,0.998029
6600,12,518,482,1000,0.00209159,-0.148125,10,0.00187773,1.0088,2.93629,2.08108,1.00116
6700,12,478,522,1000,0.00327155,-0.0849644,10,0.00349391,0.995223,3,1.93933,0.9927
6800,12,515,485,1000,0.0049338,-0.0810712,10,0.0045908,0.987083,2.96699,1.9767,0.996365
6900,12,497,503,1000,0.00469113,-0.0657144,10,0.0041079,0.973274,2.82294,1.97183,0.993657
7000,12,482,518,1000,0.00352891,-0.148684,10,0.00319718,0.990127,3.06846,1.87967,0.995239
7100,12,500,500,1000,0.00455424,-0.155773,10,0.00442853,1.00804,3.102,1.888,1.00572
7200,12,499,501,1000,0.0172342,-0.104069,10,0.0180532,1.00189,2.98998,1.92184,1.00999
7300,12,511,489,1000,0.187109,0.213904,10,0.186684,0.816553,2.91585,2.19961,0.99735
7400,12,489,511,1000,0.237135,0.317905,10,0.22997,0.739259,2.62168,2.30879,0.985516
7500,12,498,502,1000,0.321743,0.421736,10,0.320522,0.678185,2.64659,2.3253,1.0037
7600,12,487,513,1000,0.383254,0.517725,10,0.384229,0.620552,2.63039,2.40041,1.00599
7700,12,492,508,1000,0.486667,0.663256,10,0.482678,0.509687,2.17276,2.58537,1.00878
7800,12,516,484,1000,0.540947,0.726755,10,0.541398,0.460182,2.21899,2.83721,1.00398
7900,12,512,488,1000,0.567477,0.758294,10,0.580328,0.441562,1.97656,2.91016,1.00106
8000,12,486,487,973,0.578521,0.760397,10,0.584647,0.426826,2.08848,2.97737,1.00283
8100,12,455,471,926,0.583781,0.779656,10,0.584733,0.415324,2.00879,3.06813,1.0008
8200,12,47,37,84,0.627066,0.832656,10,0.661118,0.392181,1.74468,3.19149,1.05332
0,13,500,500,1000,0,0,10,0,0.989475,2.962,1.948,0.98793
100,13,489,511,1000,0.00487101,-0.0185152,10,0.00520983,0.999192,3.29039,1.73006,1.00791
200,13,517,483,1000,0.0052596,-0.0232817,10,0.00552247,0.994677,2.91103,1.94197,1.0013
300,13,473,527,1000,0.00805368,0.000508614,10,0.00734357,0.986248,3.07188,1.8351,1.0001
400,13,470,530,1000,0.00590661,-0.00344804,10,0.00575605,0.992971,3.09149,1.98936,1.00362
500,13,507,493,1000,0.00492995,-0.0443027,10,0.00516301,0.998222,3.07495,1.87179,1.00342
600,13,502,498,1000,0.00316894,-0.0400872,10,0.00381361,0.994786,3.15139,1.98805,1.00075
700,13,494,506,1000,0.00408733,-0.0987165,10,0.00306839,0.987609,3.12551,1.98785,1.00023
800,13,497,503,1000,0.00475932,-0.14292,10,0.00513254,0.986199,3.17706,1.94366,0.99475
900,13,493,507,1000,0.00230142,-0.0833116,10,0.00232315,1.01609,3.11156,1.9858,1.01102
1000,13,522,478,1000,0.00177323,-0.161685,10,0.00236052,1.00857,3.07088,1.86782,1.00309
1100,13,507,493,1000,0.00221373,-0.205738,10,0.00172671,1.02419,3.14793,1.91124,1.01202
1200,13,511,489,1000,0.00263595,-0.189436,10,0.00276409,1.00146,3.14677,1.82192,1.00274
1300,13,507,493,1000,0.00196304,-0.163541,10,0.00258325,0.985892,3.09073,1.92899,0.988624
1400,13,514,486,1000,0.00198802,-0.174255,10,0.00225488,1.00883,2.99611,1.8716,0.998004
1500,13,518,482,1000,0.00262771,-0.168566,10,0.00302584,1.0172,3.10039,1.86873,1.01404
1600,13,513,487,1000,0.00196139,-0.163151,10,0.00128085,0.98481,3.07212,1.94152,0.998979
1700,13,488,512,1000,0.00189611,-0.171177,10,0.00206399,1.00254,3.15779,1.97336,1.00112
1800,13,498,502,1000,0.00219597,-0.14243,10,0.0019057,1.0015,2.97791,1.89759,0.991524
1900,13,496,504,1000,0.00237814,-0.123832,10,0.00268916,0.992611,3.15726,2.00202,0.995399
2000,13,506,494,1000,0.00179289,-0.125531,10,0.00155996,0.987863,2.96245,1.87154,0.988026
2100,13,514,486,1000,0.00155571,-0.125263,10,0.0013585,0.993223,3.20039,2.00584,0.998753
2200,13,499,501,1000,0.00222244,-0.0779347,10,0.00235032,0.96743,2.91784,2.0501,0.988943
2300,13,510,490,1000,0.00360724,-0.120691,10,0.00386257,0.999386,3.15882,1.97255,0.99564
2400,13,485,515,1000,0.00230492,-0.121536,10,0.00220178,0.997683,3.08454,1.99175,0.988684
2500,13,487,513,1000,0.00211273,-0.0951787,10,0.00189981,0.991716,3.06982,2.03696,0.998295
2600,13,497,503,1000,0.00269137,-0.067036,10,0.00309513,0.999857,3.04628,1.88732,1.01634
2700,13,490,510,1000,0.00219934,-0.0728035,10,0.00260698,0.997513,3.12449,1.9898,0.999583
2800,13,472,528,1000,0.00262618,-0.0866775,10,0.00229055,0.976126,3.0572,1.8411,0.988756
2900,13,495,505,1000,0.00281842,-0.0824184,10,0.00308135,0.983639,2.92929,1.88283,1.00381
3000,13,507,493,1000,0.00418539,-0.141219,10,0.00430514,0.9912,3.1144,1.90927,0.994043
3100,13,502,498,1000,0.00351138,-0.13134,10,0.00341069,1.02369,3.17928,1.83865,1.03176
3200,13,500,500,1000,0.00518262,-0.160774,10,0.00560043,0.993296,3.036,1.924,1.00742
3300,13,490,510,1000,0.0119623,-0.225195,10,0.0119131,1.00217,3.03469,1.87959,1.00197
3400,13,502,498,1000,0.0130093,-0.212375,10,0.0145227,0.998395,3.02789,1.94622,1.00104
3500,13,494,506,1000,0.00626094,-0.2425,10,0.00639748,1.02159,3.17814,1.83198,1.01311
